ID,Rt,MS1Mass,ACCESSION,RefMatchFrag,UsrMatchFrag,MS1Error,MS2Error,MS2ErrorStd,DirectMatch,ReversMatch,Probability,FinalScore,SpecType,MatchedFrags,Inchikey,FragMZ,FragInt
97,12.744000434875488,645.0218991210937,MSV000094528,3.0--8,3.0--6,0.002,0.001,0.003,0.62,0.42,0.8200333,4.69,EXP,"[58.064998, 73.088386, 100.104461]",IYIKLHRQXLHMJQ-UHFFFAOYSA-N,"[647.0308837890625, 572.9525146484375, 572.9373168945312, 100.11322784423828, 73.08779907226562, 58.06720733642578]","[11155.0, 274.3333435058594, 273.6666564941406, 3533.333251953125, 1855.0, 2485.333251953125]"
97,12.744000434875488,645.0218991210937,MSV000094528,3.0--8,3.0--6,0.002,0.001,0.003,0.62,0.42,0.8200333,4.69,EXP,"[58.064998, 73.088386, 100.104461]",IYIKLHRQXLHMJQ-UHFFFAOYSA-N,"[647.0308837890625, 572.9525146484375, 572.9373168945312, 100.11322784423828, 73.08779907226562, 58.06720733642578]","[11155.0, 274.3333435058594, 273.6666564941406, 3533.333251953125, 1855.0, 2485.333251953125]"
211,16.780000686645508,316.23616303710935,MSV000094528,5.0--18,5.0--16,-0.01,0.003,0.005,0.71,0.93,0.8191634,4.61,EXP,"[55.054, 68.049194, 69.069595, 83.072692, 96.080421]",YGBYBSHWAZLRHD-UHFFFAOYSA-N,"[149.13441467285156, 137.09866333007812, 111.11872100830078, 111.0822982788086, 105.07683563232422, 97.06124114990234, 96.09085845947266, 95.08856201171875, 92.0596923828125, 84.0903091430664, 83.0877914428711, 69.07249450683594, 69.05339813232422, 69.03423309326172, 68.05897521972656, 55.05681228637695]","[923.6666870117188, 525.0, 352.3333435058594, 464.3333435058594, 681.0, 123.0, 471.6666564941406, 4539.0, 268.0, 282.0, 2496.666748046875, 5016.0, 186.6666717529297, 168.0, 256.0, 3544.0]"
211,16.780000686645508,316.23616303710935,MSV000094528,5.0--36,5.0--16,-0.01,0.001,0.004,0.87,0.92,0.810467,4.74,EXP,"[55.053989, 68.049185, 69.06952, 83.072602, 96.08043]",YGBYBSHWAZLRHD-UHFFFAOYSA-N,"[149.13441467285156, 137.09866333007812, 111.11872100830078, 111.0822982788086, 105.07683563232422, 97.06124114990234, 96.09085845947266, 95.08856201171875, 92.0596923828125, 84.0903091430664, 83.0877914428711, 69.07249450683594, 69.05339813232422, 69.03423309326172, 68.05897521972656, 55.05681228637695]","[923.6666870117188, 525.0, 352.3333435058594, 464.3333435058594, 681.0, 123.0, 471.6666564941406, 4539.0, 268.0, 282.0, 2496.666748046875, 5016.0, 186.6666717529297, 168.0, 256.0, 3544.0]"
97,12.744000434875488,645.0218991210937,MSBNK-Eawag-EQ306702,4.0--24,4.0--6,0.002,0,0.002,0.83,0.42,0.8014509,4.96,EXP,"[58.0652, 73.0886, 100.1121, 572.9415]",IYIKLHRQXLHMJQ-UHFFFAOYSA-N,"[647.0308837890625, 572.9525146484375, 572.9373168945312, 100.11322784423828, 73.08779907226562, 58.06720733642578]","[11155.0, 274.3333435058594, 273.6666564941406, 3533.333251953125, 1855.0, 2485.333251953125]"
97,12.744000434875488,645.0218991210937,MoNA-EQ306702,4.0--24,4.0--6,0.002,0,0.002,0.83,0.42,0.8014509,4.96,EXP,"[58.0652, 73.0886, 100.1121, 572.9415]",IYIKLHRQXLHMJQ-UHFFFAOYSA-N,"[647.0308837890625, 572.9525146484375, 572.9373168945312, 100.11322784423828, 73.08779907226562, 58.06720733642578]","[11155.0, 274.3333435058594, 273.6666564941406, 3533.333251953125, 1855.0, 2485.333251953125]"
97,12.744000434875488,645.0218991210937,EQ306702,4.0--24,4.0--6,0.002,0,0.002,0.83,0.42,0.8014509,4.96,MS2,"[58.0652, 73.0886, 100.1121, 572.9415]",IYIKLHRQXLHMJQ-UHFFFAOYSA-N,"[647.0308837890625, 572.9525146484375, 572.9373168945312, 100.11322784423828, 73.08779907226562, 58.06720733642578]","[11155.0, 274.3333435058594, 273.6666564941406, 3533.333251953125, 1855.0, 2485.333251953125]"
211,16.780000686645508,316.23616303710935,MSV000094528,7.0--57,7.0--16,-0.01,0.001,0.003,0.93,0.92,0.796125,4.99,EXP,"[55.054056, 68.049098, 69.069641, 95.08529, 96.08055, 97.064646, 137.107126]",OLJCFUJABMVYOT-CQSZACIVSA-N,"[149.13441467285156, 137.09866333007812, 111.11872100830078, 111.0822982788086, 105.07683563232422, 97.06124114990234, 96.09085845947266, 95.08856201171875, 92.0596923828125, 84.0903091430664, 83.0877914428711, 69.07249450683594, 69.05339813232422, 69.03423309326172, 68.05897521972656, 55.05681228637695]","[923.6666870117188, 525.0, 352.3333435058594, 464.3333435058594, 681.0, 123.0, 471.6666564941406, 4539.0, 268.0, 282.0, 2496.666748046875, 5016.0, 186.6666717529297, 168.0, 256.0, 3544.0]"
211,16.780000686645508,316.23616303710935,MSV000094528,5.0--53,5.0--16,-0.01,0.001,0.004,0.91,0.92,0.79548067,4.74,EXP,"[55.041594, 68.049396, 69.069706, 83.072824, 96.080642]",YGBYBSHWAZLRHD-UHFFFAOYSA-N,"[149.13441467285156, 137.09866333007812, 111.11872100830078, 111.0822982788086, 105.07683563232422, 97.06124114990234, 96.09085845947266, 95.08856201171875, 92.0596923828125, 84.0903091430664, 83.0877914428711, 69.07249450683594, 69.05339813232422, 69.03423309326172, 68.05897521972656, 55.05681228637695]","[923.6666870117188, 525.0, 352.3333435058594, 464.3333435058594, 681.0, 123.0, 471.6666564941406, 4539.0, 268.0, 282.0, 2496.666748046875, 5016.0, 186.6666717529297, 168.0, 256.0, 3544.0]"
137,15.04800033569336,495.3299740722656,RP012103,6.0--35,6.0--22,0.003,0.001,0.002,0.94,0.91,0.7928577,5.16,MS2,"[313.2736, 419.2562, 478.3293, 479.332, 480.3321, 496.3382]",ASWBNKHCZGQVJV-UHFFFAOYSA-N,"[496.3424072265625, 454.29180908203125, 497.3429870605469, 518.3259887695312, 496.34393310546875, 480.3302307128906, 479.3370361328125, 478.357421875, 478.3299560546875, 478.3021545410156, 461.2454528808594, 434.2370910644531, 433.2529296875, 433.23248291015625, 419.2535400390625, 415.2253723144531, 313.2675476074219, 171.10342407226562, 153.093017578125, 149.09658813476562, 134.10098266601562, 133.1040496826172]","[13260.0, 27909.0, 24165.0, 10872.0, 3053.0, 185.6666717529297, 938.6666870117188, 683.3333129882812, 2924.666748046875, 232.0, 145.6666717529297, 316.6666564941406, 342.3333435058594, 1087.3333740234375, 553.0, 324.0, 7822.66650390625, 461.0, 399.6666564941406, 657.6666870117188, 552.3333129882812, 4823.33349609375]"
